customer_id,age_group,gender,city,reg_date
C2709,25-34,Женский,Москва,2023-04-28
C2710,18-24,Мужской,Новосибирск,2022-03-07
C2711,35-44,Женский,Уфа,2024-07-21
C2712,45-54,Мужской,Нижний Новгород,2022-09-04
C2713,18-24,Женский,Тольятти,2024-07-16
C2714,35-44,Женский,Уфа,2022-12-12
C2715,25-34,Женский,Тюмень,2021-01-11
C2716,18-24,Мужской,Кемерово,2021-09-07
C2717,18-24,Женский,Москва,2023-11-27
C2718,25-34,Женский,Томск,2023-01-18
C2719,18-24,Женский,Уфа,2021-10-11
C2720,18-24,Мужской,Казань,2022-07-03
C2721,25-34,Женский,Новосибирск,2022-12-15
C2722,35-44,Мужской,Волгоград,2023-10-13
C2723,25-34,Мужской,Кемерово,2022-01-31
C2724,25-34,Женский,Томск,2022-07-30
C2725,55+,Женский,Владивосток,2024-04-18
C2726,25-34,Мужской,Хабаровск,2023-09-27
C2727,25-34,Женский,Ижевск,2022-07-11
C2728,45-54,Мужской,Ижевск,2023-02-24
C2729,25-34,Женский,Красноярск,2024-07-19
C2730,45-54,Женский,Оренбург,2021-03-11
C2731,55+,Женский,Пермь,2022-08-25
C2732,35-44,Мужской,Саратов,2022-12-23
C2733,25-34,Женский,Владивосток,2022-10-23
C2734,25-34,Женский,Самара,2021-05-29
C2735,18-24,Женский,Казань,2022-10-06
C2736,18-24,Женский,Москва,2022-11-05
C2737,18-24,Женский,Уфа,2022-04-22
C2738,25-34,Женский,Ижевск,2022-03-11
C2739,25-34,Женский,Омск,2024-05-29
C2740,45-54,Мужской,Ульяновск,2021-06-03
C2741,25-34,Мужской,Ульяновск,2023-06-11
C2742,25-34,Женский,Челябинск,2021-04-12
C2743,45-54,Женский,Омск,2023-05-13
C2744,18-24,Женский,Ижевск,2022-11-01
C2745,25-34,Женский,Москва,2022-08-07
C2746,18-24,Мужской,Тольятти,2021-01-10
C2747,45-54,Женский,Махачкала,2023-04-05
C2748,18-24,Женский,Саратов,2021-03-22
C2749,25-34,Женский,Краснодар,2021-07-14
C2750,45-54,Женский,Ростов-на-Дону,2022-07-17
C2751,25-34,Женский,Новосибирск,2024-02-14
C2752,35-44,Женский,Санкт-Петербург,2023-03-17
C2753,25-34,Мужской,Краснодар,2024-08-05
C2754,55+,Женский,Красноярск,2024-06-19
C2755,18-24,Женский,Махачкала,2021-01-22
C2756,18-24,Мужской,Томск,2023-06-12
C2757,18-24,Женский,Хабаровск,2023-01-26
C2758,45-54,Женский,Москва,2021-04-18
C2759,25-34,Мужской,Екатеринбург,2021-04-09
C2760,45-54,Женский,Уфа,2024-06-08
C2761,35-44,Женский,Иркутск,2021-12-15
C2762,45-54,Женский,Екатеринбург,2021-09-16
C2763,25-34,Женский,Тольятти,2023-04-27
C2764,35-44,Мужской,Саратов,2023-12-17
C2765,18-24,Женский,Краснодар,2022-07-29
C2766,25-34,Мужской,Самара,2021-07-08
C2767,25-34,Женский,Новосибирск,2022-12-24
C2768,25-34,Мужской,Ульяновск,2024-08-18
C2769,35-44,Женский,Новосибирск,2021-06-03
C2770,55+,Женский,Москва,2024-10-05
C2771,18-24,Мужской,Челябинск,2023-09-26
C2772,18-24,Женский,Тольятти,2023-12-17
C2773,25-34,Женский,Ростов-на-Дону,2023-07-19
C2774,35-44,Мужской,Екатеринбург,2021-09-24
C2775,18-24,Женский,Волгоград,2024-06-24
C2776,25-34,Мужской,Челябинск,2021-05-21
C2777,25-34,Женский,Ростов-на-Дону,2024-03-28
C2778,35-44,Женский,Оренбург,2021-08-08
C2779,35-44,Женский,Оренбург,2023-08-02
C2780,18-24,Женский,Ульяновск,2023-12-24
C2781,25-34,Женский,Кемерово,2024-02-02
C2782,18-24,Женский,Казань,2023-03-24
C2783,25-34,Женский,Санкт-Петербург,2023-06-23
C2784,25-34,Женский,Барнаул,2023-02-23
C2785,35-44,Женский,Ростов-на-Дону,2022-01-23
C2786,25-34,Женский,Саратов,2024-05-29
C2787,25-34,Женский,Ульяновск,2021-04-13
C2788,35-44,Мужской,Самара,2021-08-24
C2789,18-24,Женский,Омск,2022-05-04
C2790,18-24,Женский,Самара,2024-06-24
C2791,35-44,Женский,Воронеж,2021-07-27
C2792,18-24,Мужской,Иркутск,2022-07-04
C2793,25-34,Женский,Челябинск,2022-12-13
C2794,35-44,Мужской,Ростов-на-Дону,2021-01-07
C2795,18-24,Женский,Иркутск,2024-06-28
C2796,25-34,Женский,Кемерово,2022-05-04
C2797,18-24,Мужской,Нижний Новгород,2022-01-19
C2798,25-34,Женский,Москва,2024-09-26
C2799,25-34,Женский,Нижний Новгород,2022-06-25
C2800,45-54,Женский,Ярославль,2021-01-20
C2801,25-34,Мужской,Тольятти,2021-01-03
C2802,25-34,Женский,Екатеринбург,2021-04-03
C2803,45-54,Женский,Ростов-на-Дону,2022-04-13
C2804,25-34,Женский,Казань,2021-07-12
C2805,18-24,Мужской,Уфа,2023-07-16
C2806,25-34,Женский,Тюмень,2022-06-12
C2807,35-44,Женский,Волгоград,2021-01-28
C2808,45-54,Женский,Уфа,2023-11-27
C2809,35-44,Мужской,Оренбург,2024-05-05
C2810,25-34,Женский,Саратов,2024-08-03
C2811,18-24,Мужской,Томск,2022-03-28
C2812,35-44,Женский,Краснодар,2021-03-05
C2813,18-24,Мужской,Пермь,2023-01-07
C2814,18-24,Женский,Кемерово,2023-02-13
C2815,35-44,Мужской,Оренбург,2024-07-07
C2816,35-44,Мужской,Волгоград,2023-12-16
C2817,18-24,Мужской,Красноярск,2022-11-10
C2818,25-34,Женский,Омск,2022-09-26
C2819,18-24,Женский,Иркутск,2022-12-05
C2820,45-54,Женский,Владивосток,2023-07-21
C2821,25-34,Мужской,Красноярск,2022-08-14
C2822,18-24,Женский,Кемерово,2021-10-29
C2823,25-34,Женский,Ростов-на-Дону,2024-07-01
C2824,25-34,Женский,Краснодар,2022-08-14
C2825,18-24,Женский,Волгоград,2021-03-25
C2826,18-24,Мужской,Екатеринбург,2021-04-19
C2827,25-34,Женский,Красноярск,2024-09-14
C2828,45-54,Женский,Казань,2022-12-19
C2829,45-54,Мужской,Саратов,2024-09-24
C2830,55+,Женский,Новосибирск,2022-07-09
C2831,18-24,Мужской,Пермь,2024-04-13
C2832,45-54,Женский,Санкт-Петербург,2023-08-28
C2833,45-54,Женский,Ульяновск,2024-07-28
C2834,25-34,Женский,Оренбург,2021-07-20
C2835,45-54,Мужской,Ижевск,2022-09-29
C2836,18-24,Женский,Оренбург,2022-10-23
C2837,45-54,Женский,Ярославль,2022-02-13
C2838,25-34,Женский,Челябинск,2022-09-09
C2839,25-34,Женский,Кемерово,2024-07-10
C2840,25-34,Женский,Владивосток,2023-06-14
C2841,18-24,Женский,Иркутск,2022-10-04
C2842,25-34,Мужской,Красноярск,2023-08-18
C2843,25-34,Женский,Пермь,2023-08-03
C2844,18-24,Женский,Ярославль,2023-05-13
C2845,18-24,Женский,Кемерово,2022-09-12
C2846,35-44,Женский,Красноярск,2021-09-18
C2847,35-44,Мужской,Оренбург,2022-08-24
C2848,18-24,Мужской,Казань,2023-04-06
C2849,35-44,Женский,Ярославль,2023-11-27
C2850,25-34,Женский,Санкт-Петербург,2022-07-08
C2851,45-54,Мужской,Уфа,2024-05-02
C2852,18-24,Женский,Краснодар,2022-11-10
C2853,45-54,Женский,Тольятти,2024-10-13
C2854,25-34,Мужской,Иркутск,2022-02-24
C2855,25-34,Женский,Краснодар,2021-10-07
C2856,18-24,Мужской,Томск,2021-11-13
C2857,25-34,Женский,Кемерово,2021-01-14
C2858,45-54,Мужской,Челябинск,2021-08-23
C2859,18-24,Женский,Оренбург,2021-09-05
C2860,25-34,Женский,Екатеринбург,2023-08-29
C2861,18-24,Женский,Воронеж,2021-04-24
C2862,45-54,Женский,Краснодар,2022-01-12
C2863,45-54,Мужской,Тюмень,2022-06-18
C2864,45-54,Мужской,Томск,2024-09-09
C2865,35-44,Женский,Барнаул,2021-02-14
C2866,18-24,Мужской,Ульяновск,2022-05-08
C2867,18-24,Мужской,Тюмень,2022-02-15
C2868,25-34,Женский,Ульяновск,2021-07-24
C2869,55+,Женский,Ульяновск,2022-07-18
C2870,25-34,Мужской,Екатеринбург,2023-08-09
C2871,25-34,Женский,Москва,2022-08-04
C2872,25-34,Женский,Москва,2024-04-03
C2873,25-34,Мужской,Оренбург,2024-09-07
C2874,35-44,Женский,Кемерово,2022-12-28
C2875,55+,Женский,Хабаровск,2023-07-28
C2876,25-34,Мужской,Красноярск,2023-10-23
C2877,45-54,Женский,Красноярск,2023-12-12
C2878,25-34,Женский,Барнаул,2021-11-07
C2879,25-34,Мужской,Уфа,2023-07-31
C2880,35-44,Мужской,Омск,2024-09-10
C2881,25-34,Женский,Кемерово,2024-08-14
C2882,25-34,Мужской,Ижевск,2024-09-11
C2883,18-24,Мужской,Саратов,2024-09-11
C2884,25-34,Женский,Уфа,2024-04-20
C2885,55+,Женский,Ижевск,2023-04-07
C2886,18-24,Женский,Хабаровск,2021-11-22
C2887,18-24,Мужской,Краснодар,2024-10-23
C2888,25-34,Мужской,Ярославль,2022-04-30
C2889,18-24,Мужской,Хабаровск,2023-02-26
C2890,35-44,Женский,Новосибирск,2021-05-07
C2891,35-44,Женский,Томск,2021-05-30
C2892,25-34,Женский,Барнаул,2021-03-02
C2893,45-54,Женский,Иркутск,2023-07-10
C2894,25-34,Мужской,Тольятти,2024-02-14
C2895,18-24,Женский,Волгоград,2024-10-22
C2896,25-34,Женский,Нижний Новгород,2023-06-08
C2897,45-54,Мужской,Челябинск,2021-06-26
C2898,25-34,Мужской,Ульяновск,2021-07-17
C2899,18-24,Мужской,Оренбург,2021-01-11
C2900,25-34,Женский,Тюмень,2021-05-28
C2901,25-34,Мужской,Кемерово,2024-08-08
C2902,25-34,Женский,Челябинск,2024-03-14
C2903,45-54,Женский,Красноярск,2024-06-20
C2904,45-54,Мужской,Владивосток,2021-05-18
C2905,25-34,Мужской,Томск,2021-05-26
C2906,25-34,Женский,Саратов,2022-09-03
C2907,18-24,Женский,Санкт-Петербург,2024-05-16
C2908,25-34,Женский,Махачкала,2022-08-17
C2909,45-54,Женский,Иркутск,2023-01-03
C2910,18-24,Мужской,Ростов-на-Дону,2021-06-03
C2911,25-34,Женский,Саратов,2024-06-05
C2912,25-34,Женский,Санкт-Петербург,2024-01-24
C2913,35-44,Женский,Краснодар,2022-06-23
C2914,35-44,Женский,Пермь,2022-06-19
C2915,18-24,Мужской,Санкт-Петербург,2021-10-13
C2916,18-24,Мужской,Уфа,2024-09-20
C2917,45-54,Женский,Краснодар,2021-05-30
C2918,45-54,Женский,Ижевск,2021-03-14
C2919,25-34,Женский,Пермь,2024-05-10
C2920,35-44,Мужской,Оренбург,2024-02-04
C2921,25-34,Женский,Хабаровск,2021-03-27
C2922,18-24,Женский,Самара,2024-08-24
C2923,25-34,Женский,Владивосток,2022-04-12
C2924,18-24,Женский,Ярославль,2022-02-06
C2925,25-34,Мужской,Ульяновск,2024-11-01
C2926,35-44,Женский,Санкт-Петербург,2023-03-04
C2927,35-44,Мужской,Пермь,2023-05-25
C2928,25-34,Женский,Екатеринбург,2024-06-14
C2929,55+,Женский,Челябинск,2022-12-04
C2930,25-34,Женский,Самара,2021-07-08
C2931,25-34,Женский,Хабаровск,2024-01-04
C2932,25-34,Мужской,Москва,2022-05-27
C2933,45-54,Женский,Казань,2023-06-18
C2934,18-24,Женский,Красноярск,2024-05-18
C2935,35-44,Женский,Ростов-на-Дону,2021-09-23
C2936,35-44,Женский,Екатеринбург,2024-09-06
C2937,18-24,Женский,Тюмень,2022-02-26
C2938,25-34,Мужской,Красноярск,2022-03-28
C2939,25-34,Женский,Красноярск,2024-02-04
C2940,25-34,Мужской,Саратов,2022-07-02
C2941,25-34,Женский,Екатеринбург,2021-04-21
C2942,25-34,Женский,Ижевск,2023-09-23
C2943,25-34,Женский,Казань,2023-12-03
C2944,18-24,Мужской,Челябинск,2021-09-09
C2945,25-34,Мужской,Казань,2021-03-15
C2946,55+,Мужской,Барнаул,2023-07-19
C2947,55+,Женский,Махачкала,2021-03-11
C2948,25-34,Женский,Ростов-на-Дону,2021-06-23
C2949,18-24,Мужской,Воронеж,2023-10-12
C2950,18-24,Женский,Волгоград,2021-04-01
C2951,18-24,Женский,Ульяновск,2023-06-02
C2952,25-34,Мужской,Санкт-Петербург,2024-01-15
C2953,35-44,Мужской,Кемерово,2024-05-31
C2954,35-44,Женский,Махачкала,2022-06-22
C2955,45-54,Женский,Ярославль,2021-02-26
C2956,25-34,Мужской,Пермь,2023-05-26
C2957,35-44,Мужской,Ярославль,2021-04-27
C2958,45-54,Женский,Хабаровск,2024-10-20
C2959,25-34,Мужской,Тюмень,2023-08-08
C2960,25-34,Мужской,Ярославль,2023-11-29
C2961,25-34,Мужской,Волгоград,2022-05-03
C2962,18-24,Женский,Владивосток,2024-10-29
C2963,55+,Женский,Самара,2024-01-17
C2964,25-34,Женский,Санкт-Петербург,2024-06-14
C2965,25-34,Женский,Омск,2024-08-30
C2966,45-54,Женский,Екатеринбург,2022-09-21
C2967,25-34,Женский,Омск,2022-01-02
C2968,25-34,Женский,Москва,2023-08-14
C2969,18-24,Женский,Барнаул,2024-02-14
C2970,18-24,Женский,Новосибирск,2022-07-21
