order_id,customer_id,product_id,qty,order_date,status
O18399,C4111,P088,1,2024-07-08,Доставлен
O18400,C1446,P024,1,2024-06-21,Доставлен
O18401,C2387,P023,1,2024-05-19,Отменён
O18402,C7553,P120,1,2024-10-04,Доставлен
O18403,C0799,P056,1,2024-03-13,Доставлен
O18404,C3795,P051,1,2024-02-07,Доставлен
O18405,C7761,P102,1,2024-05-30,Доставлен
O18406,C4516,P016,1,2024-04-26,Доставлен
O18407,C0087,P070,1,2024-09-26,Возврат
O18408,C1014,P076,2,2024-03-26,Доставлен
O18409,C6390,P037,1,2024-09-26,Доставлен
O18410,C1066,P061,2,2024-06-30,Возврат
O18411,C5500,P107,2,2024-02-03,Доставлен
O18412,C5756,P042,1,2024-06-13,Доставлен
O18413,C0452,P098,2,2024-01-27,Доставлен
O18414,C7636,P119,1,2024-08-31,Доставлен
O18415,C0831,P085,1,2024-09-22,Доставлен
O18416,C3260,P111,1,2024-02-28,Доставлен
O18417,C5550,P112,2,2024-04-17,Доставлен
O18418,C3412,P006,1,2024-03-05,Доставлен
O18419,C5651,P068,2,2024-08-07,Доставлен
O18420,C4447,P029,3,2024-07-15,Доставлен
O18421,C8256,P088,1,2024-09-23,Доставлен
O18422,C6426,P018,2,2024-02-28,Возврат
O18423,C7189,P094,2,2024-01-04,Доставлен
O18424,C0652,P089,1,2024-08-25,Отменён
O18425,C1067,P069,2,2024-09-21,Доставлен
O18426,C6387,P087,1,2024-06-25,Доставлен
O18427,C3809,P011,1,2024-05-21,Доставлен
O18428,C6659,P058,3,2024-01-08,Доставлен
O18429,C6408,P103,2,2024-07-18,Доставлен
O18430,C6185,P038,1,2024-02-09,Доставлен
O18431,C7467,P071,1,2024-02-20,Доставлен
O18432,C7486,P109,1,2024-03-03,Доставлен
O18433,C5332,P109,2,2024-09-19,Доставлен
O18434,C2139,P029,2,2024-02-03,Доставлен
O18435,C2376,P062,1,2024-02-21,Доставлен
O18436,C1950,P067,2,2024-07-04,Доставлен
O18437,C2095,P031,1,2024-04-15,Доставлен
O18438,C3878,P015,1,2024-04-01,Доставлен
O18439,C0571,P031,1,2024-06-06,Доставлен
O18440,C0968,P095,1,2024-05-10,Доставлен
O18441,C5862,P012,1,2024-09-07,Доставлен
O18442,C6016,P019,2,2024-01-18,Доставлен
O18443,C3245,P045,1,2024-03-27,Доставлен
O18444,C6007,P117,1,2024-01-18,Доставлен
O18445,C3219,P075,1,2024-03-20,Доставлен
O18446,C0036,P027,1,2024-09-15,Доставлен
O18447,C3836,P081,1,2024-07-28,Доставлен
O18448,C2418,P094,1,2024-07-25,Доставлен
O18449,C5783,P083,2,2024-10-01,Доставлен
O18450,C2013,P109,1,2024-04-06,Доставлен
O18451,C1924,P088,1,2024-01-15,Доставлен
O18452,C0844,P070,2,2024-04-04,Доставлен
O18453,C6092,P052,1,2024-02-10,Отменён
O18454,C4783,P116,1,2024-03-28,Доставлен
O18455,C5730,P027,3,2024-09-17,Доставлен
O18456,C4634,P008,1,2024-07-30,Доставлен
O18457,C8009,P070,2,2024-03-27,Доставлен
O18458,C4095,P032,1,2024-05-21,Возврат
O18459,C4204,P018,1,2024-04-15,Доставлен
O18460,C1398,P096,1,2024-09-12,Доставлен
O18461,C6362,P023,2,2024-05-20,Возврат
O18462,C7785,P054,1,2024-08-09,Доставлен
O18463,C0353,P062,1,2024-02-04,Доставлен
O18464,C1978,P053,1,2024-06-09,Доставлен
O18465,C2280,P009,1,2024-02-12,Доставлен
O18466,C6181,P084,1,2024-05-14,Доставлен
O18467,C0765,P096,3,2024-05-24,Доставлен
O18468,C8248,P024,1,2024-10-20,Доставлен
O18469,C1054,P089,1,2024-05-18,Доставлен
O18470,C2039,P049,1,2024-06-06,Доставлен
O18471,C5450,P032,2,2024-01-02,Доставлен
O18472,C3569,P096,1,2024-08-29,Доставлен
O18473,C3843,P103,2,2024-04-24,Доставлен
O18474,C3996,P092,1,2024-08-13,Доставлен
O18475,C0402,P077,1,2024-07-08,Доставлен
O18476,C4885,P019,1,2024-02-03,Доставлен
O18477,C1996,P025,2,2024-06-11,Доставлен
O18478,C1496,P087,1,2024-07-10,Доставлен
O18479,C5737,P018,1,2024-10-22,Доставлен
O18480,C0024,P113,2,2024-08-29,Доставлен
O18481,C0216,P098,1,2024-02-16,Доставлен
O18482,C0438,P040,2,2024-02-05,Доставлен
O18483,C2972,P114,2,2024-03-07,Доставлен
O18484,C0818,P076,1,2024-01-03,Доставлен
O18485,C1940,P007,2,2024-03-11,Доставлен
O18486,C6388,P061,1,2024-08-02,Доставлен
O18487,C7695,P057,1,2024-04-09,Доставлен
O18488,C3185,P014,1,2024-04-29,Доставлен
O18489,C3525,P090,2,2024-10-05,Доставлен
O18490,C5952,P057,1,2024-01-16,Доставлен
O18491,C7207,P039,3,2024-09-06,Доставлен
O18492,C7251,P014,1,2024-07-28,Доставлен
O18493,C6166,P033,1,2024-03-18,Доставлен
O18494,C6425,P076,1,2024-02-24,Доставлен
O18495,C1650,P042,2,2024-10-31,Доставлен
O18496,C0032,P076,1,2024-03-22,Доставлен
O18497,C4121,P026,1,2024-03-17,Доставлен
O18498,C0320,P105,1,2024-03-10,Доставлен
O18499,C1826,P104,2,2024-03-15,Доставлен
O18500,C3398,P070,1,2024-02-04,Доставлен
O18501,C7286,P031,2,2024-04-03,Доставлен
O18502,C7820,P013,1,2024-03-24,Доставлен
O18503,C6530,P099,1,2024-04-29,Доставлен
O18504,C3112,P014,2,2024-10-18,Доставлен
O18505,C2889,P108,1,2024-10-03,Доставлен
O18506,C6058,P083,2,2024-05-08,Доставлен
O18507,C3962,P102,2,2024-04-27,Доставлен
O18508,C0335,P117,2,2024-10-08,Доставлен
O18509,C7340,P090,1,2024-07-20,Доставлен
O18510,C7133,P091,1,2024-10-08,Доставлен
O18511,C7762,P008,1,2024-06-17,Доставлен
O18512,C4700,P119,1,2024-03-09,Возврат
O18513,C8080,P006,1,2024-07-07,Доставлен
O18514,C7459,P113,1,2024-03-21,Доставлен
O18515,C0769,P093,1,2024-04-29,Доставлен
O18516,C0856,P071,1,2024-05-19,Доставлен
O18517,C4032,P108,1,2024-01-17,Доставлен
O18518,C7684,P063,1,2024-02-10,Доставлен
O18519,C4406,P119,1,2024-05-09,Доставлен
O18520,C1137,P048,1,2024-01-02,Возврат
O18521,C1765,P020,2,2024-01-29,Доставлен
O18522,C3169,P115,1,2024-04-01,Доставлен
O18523,C6709,P083,2,2024-03-18,Доставлен
O18524,C4236,P114,1,2024-01-07,Доставлен
O18525,C7028,P061,1,2024-01-07,Доставлен
O18526,C7074,P019,1,2024-03-20,Доставлен
O18527,C5843,P018,1,2024-06-26,Доставлен
O18528,C5973,P043,1,2024-08-15,Возврат
O18529,C7275,P053,2,2024-09-20,Доставлен
O18530,C2666,P108,2,2024-01-04,Доставлен
O18531,C5861,P054,2,2024-06-11,Доставлен
O18532,C3995,P007,2,2024-05-09,Доставлен
O18533,C4558,P026,1,2024-10-31,Доставлен
O18534,C7515,P021,2,2024-08-18,Доставлен
O18535,C7790,P084,2,2024-04-19,Доставлен
O18536,C2886,P037,1,2024-10-12,Доставлен
O18537,C2122,P032,1,2024-10-05,Доставлен
O18538,C1589,P096,1,2024-01-19,Доставлен
O18539,C7976,P068,2,2024-03-03,Доставлен
O18540,C3978,P070,1,2024-06-24,Доставлен
O18541,C3129,P036,1,2024-09-12,Доставлен
O18542,C1275,P018,2,2024-05-25,Доставлен
O18543,C3574,P098,1,2024-02-01,Доставлен
O18544,C7601,P101,1,2024-02-17,Доставлен
O18545,C1867,P071,1,2024-04-22,Доставлен
O18546,C3148,P042,1,2024-06-17,Доставлен
O18547,C6788,P018,1,2024-05-06,Доставлен
O18548,C0424,P087,1,2024-10-17,Доставлен
O18549,C4004,P112,1,2024-10-05,Доставлен
O18550,C3221,P027,1,2024-09-23,Доставлен
O18551,C3765,P042,2,2024-01-31,Доставлен
O18552,C2648,P079,1,2024-10-26,Возврат
O18553,C5564,P073,2,2024-02-04,Доставлен
O18554,C0198,P042,2,2024-06-20,Доставлен
O18555,C5607,P053,1,2024-07-25,Доставлен
O18556,C2998,P060,1,2024-01-20,Доставлен
O18557,C6414,P038,1,2024-05-22,Доставлен
O18558,C7846,P008,1,2024-03-12,Доставлен
O18559,C0735,P035,2,2024-10-03,Доставлен
O18560,C1782,P078,1,2024-05-29,Доставлен
O18561,C4426,P057,1,2024-04-10,Доставлен
O18562,C7461,P063,2,2024-10-20,Доставлен
O18563,C0311,P120,1,2024-08-17,Доставлен
O18564,C1860,P032,2,2024-04-11,Отменён
O18565,C7043,P111,1,2024-05-18,Доставлен
O18566,C1608,P095,1,2024-10-16,Доставлен
O18567,C5436,P059,1,2024-08-17,Доставлен
O18568,C0336,P065,1,2024-03-29,Доставлен
O18569,C1141,P030,3,2024-03-26,Доставлен
O18570,C2983,P117,1,2024-09-05,Доставлен
O18571,C1178,P073,1,2024-03-17,Доставлен
O18572,C1215,P015,1,2024-09-16,Доставлен
O18573,C1115,P072,1,2024-01-16,Доставлен
O18574,C0238,P079,2,2024-02-10,Доставлен
O18575,C5274,P064,1,2024-05-09,Доставлен
O18576,C6735,P072,1,2024-09-16,Возврат
O18577,C4193,P045,1,2024-04-16,Доставлен
O18578,C1213,P081,1,2024-06-27,Доставлен
O18579,C5065,P002,1,2024-05-30,Доставлен
O18580,C4685,P073,1,2024-04-18,Доставлен
O18581,C1082,P099,1,2024-10-25,Доставлен
O18582,C3807,P035,1,2024-07-02,Доставлен
O18583,C3677,P076,1,2024-08-28,Возврат
O18584,C2761,P050,1,2024-06-02,Доставлен
O18585,C5282,P109,1,2024-04-25,Доставлен
O18586,C2160,P041,2,2024-10-30,Доставлен
O18587,C7221,P112,1,2024-01-16,Доставлен
O18588,C2987,P062,1,2024-04-05,Доставлен
O18589,C7415,P031,1,2024-03-23,Доставлен
O18590,C6777,P026,2,2024-09-27,Возврат
O18591,C1830,P120,3,2024-02-26,Доставлен
O18592,C1037,P025,2,2024-10-07,Доставлен
O18593,C5558,P068,1,2024-09-09,Доставлен
O18594,C0478,P100,1,2024-06-01,Доставлен
O18595,C5255,P002,1,2024-08-20,Возврат
O18596,C3468,P047,1,2024-02-06,Доставлен
O18597,C3279,P113,3,2024-06-22,Доставлен
O18598,C6471,P012,1,2024-05-14,Доставлен
O18599,C0991,P043,1,2024-10-18,Доставлен
O18600,C4963,P029,1,2024-06-23,Доставлен
O18601,C7951,P091,3,2024-02-13,Доставлен
O18602,C7640,P040,1,2024-06-23,Возврат
O18603,C6650,P048,2,2024-05-01,Доставлен
O18604,C0111,P004,1,2024-07-26,Доставлен
O18605,C2666,P025,1,2024-06-04,Доставлен
O18606,C0364,P083,1,2024-03-16,Доставлен
O18607,C7618,P116,2,2024-05-13,Доставлен
O18608,C4852,P065,3,2024-01-25,Отменён
O18609,C3296,P052,1,2024-05-31,Доставлен
O18610,C3884,P019,2,2024-01-12,Доставлен
O18611,C7254,P042,1,2024-10-18,Доставлен
O18612,C6279,P078,1,2024-07-11,Доставлен
O18613,C1623,P003,1,2024-02-29,Доставлен
O18614,C2207,P004,1,2024-08-11,Доставлен
O18615,C3508,P081,1,2024-02-28,Доставлен
O18616,C7704,P114,1,2024-08-04,Доставлен
O18617,C2818,P059,1,2024-09-10,Доставлен
O18618,C4109,P072,1,2024-10-18,Доставлен
O18619,C0271,P064,1,2024-07-24,Доставлен
O18620,C0145,P016,1,2024-02-01,Доставлен
O18621,C7829,P045,1,2024-06-27,Доставлен
O18622,C1248,P054,2,2024-09-20,Доставлен
O18623,C7500,P025,1,2024-06-08,Доставлен
O18624,C6838,P072,1,2024-03-30,Доставлен
O18625,C3446,P073,1,2024-09-28,Доставлен
O18626,C2000,P090,1,2024-01-30,Доставлен
O18627,C7260,P052,1,2024-06-19,Доставлен
O18628,C4733,P115,1,2024-10-03,Доставлен
O18629,C5494,P114,1,2024-09-08,Доставлен
O18630,C3359,P004,1,2024-02-17,Доставлен
O18631,C0280,P067,1,2024-10-12,Доставлен
O18632,C6681,P003,2,2024-05-25,Доставлен
O18633,C0914,P104,2,2024-09-12,Доставлен
O18634,C4996,P029,1,2024-02-21,Доставлен
O18635,C6411,P030,2,2024-05-31,Доставлен
O18636,C7966,P054,2,2024-03-14,Доставлен
O18637,C2104,P106,1,2024-02-18,Доставлен
O18638,C4615,P061,1,2024-04-17,Доставлен
O18639,C5838,P042,2,2024-06-30,Доставлен
O18640,C3755,P047,1,2024-06-25,Доставлен
O18641,C4137,P010,1,2024-10-21,Доставлен
O18642,C7725,P082,2,2024-05-08,Доставлен
O18643,C7946,P073,1,2024-01-02,Доставлен
O18644,C2241,P120,1,2024-03-14,Доставлен
O18645,C7420,P115,1,2024-04-27,Доставлен
O18646,C2261,P068,1,2024-09-30,Доставлен
O18647,C7765,P102,1,2024-04-02,Отменён
O18648,C7108,P004,1,2024-06-29,Доставлен
O18649,C6939,P109,2,2024-01-16,Доставлен
O18650,C4707,P014,2,2024-07-16,Доставлен
O18651,C8122,P061,1,2024-08-24,Доставлен
O18652,C2286,P032,1,2024-04-08,Доставлен
O18653,C7936,P061,1,2024-07-25,Доставлен
O18654,C2383,P015,1,2024-06-20,Доставлен
O18655,C7722,P021,2,2024-09-20,Доставлен
O18656,C0317,P105,2,2024-04-24,Доставлен
O18657,C1471,P057,3,2024-05-30,Возврат
O18658,C3068,P095,1,2024-01-28,Доставлен
O18659,C7141,P078,2,2024-10-24,Отменён
O18660,C0878,P074,2,2024-02-23,Доставлен
O18661,C4906,P041,1,2024-03-08,Доставлен
O18662,C5244,P082,1,2024-01-05,Доставлен
O18663,C4119,P119,1,2024-01-18,Доставлен
O18664,C3285,P029,2,2024-03-22,Доставлен
O18665,C4693,P011,1,2024-03-05,Доставлен
O18666,C0811,P032,2,2024-10-31,Доставлен
O18667,C1164,P086,1,2024-08-06,Доставлен
O18668,C0339,P104,1,2024-06-16,Доставлен
O18669,C6938,P068,1,2024-09-07,Доставлен
O18670,C3630,P010,1,2024-02-08,Доставлен
O18671,C1365,P070,1,2024-06-29,Доставлен
O18672,C6142,P097,1,2024-05-12,Доставлен
O18673,C7964,P112,1,2024-04-22,Доставлен
O18674,C1407,P089,2,2024-02-19,Доставлен
O18675,C4386,P062,1,2024-01-12,Доставлен
O18676,C7770,P079,1,2024-03-13,Доставлен
O18677,C3324,P031,2,2024-05-07,Доставлен
O18678,C3258,P004,1,2024-08-15,Доставлен
O18679,C0822,P090,2,2024-03-26,Доставлен
O18680,C6657,P105,2,2024-05-04,Доставлен
O18681,C5989,P103,1,2024-06-22,Доставлен
O18682,C1660,P067,1,2024-07-08,Доставлен
O18683,C5868,P119,1,2024-10-24,Доставлен
O18684,C8061,P037,1,2024-05-10,Доставлен
O18685,C4786,P075,1,2024-04-12,Доставлен
O18686,C2336,P050,2,2024-10-26,Доставлен
O18687,C6706,P029,2,2024-06-06,Доставлен
O18688,C3446,P001,1,2024-01-10,Доставлен
O18689,C5051,P044,1,2024-09-28,Доставлен
O18690,C0179,P009,1,2024-08-20,Доставлен
O18691,C2771,P071,1,2024-09-12,Доставлен
O18692,C7111,P052,2,2024-01-13,Доставлен
O18693,C3190,P040,1,2024-08-23,Доставлен
O18694,C0382,P060,1,2024-09-19,Доставлен
O18695,C5762,P042,2,2024-03-29,Доставлен
O18696,C7805,P018,1,2024-02-09,Доставлен
O18697,C6753,P088,1,2024-03-19,Доставлен
O18698,C0209,P118,1,2024-07-02,Отменён
O18699,C7055,P051,2,2024-06-27,Доставлен
O18700,C3386,P039,1,2024-05-31,Доставлен
O18701,C7595,P110,1,2024-07-13,Доставлен
O18702,C3800,P051,2,2024-10-18,Доставлен
O18703,C4060,P058,1,2024-08-06,Доставлен
O18704,C0086,P108,1,2024-06-29,Отменён
O18705,C8088,P064,2,2024-09-03,Доставлен
O18706,C4139,P008,1,2024-06-27,Доставлен
O18707,C0500,P051,2,2024-03-26,Доставлен
O18708,C1394,P096,2,2024-03-04,Доставлен
O18709,C6113,P055,1,2024-03-31,Доставлен
O18710,C2307,P059,1,2024-03-04,Доставлен
O18711,C6640,P019,1,2024-10-08,Доставлен
O18712,C4363,P056,1,2024-04-22,Доставлен
O18713,C3879,P075,1,2024-01-28,Доставлен
O18714,C7599,P072,1,2024-03-21,Доставлен
O18715,C6313,P026,2,2024-02-25,Доставлен
O18716,C1471,P030,1,2024-01-18,Доставлен
O18717,C7385,P068,3,2024-06-09,Доставлен
O18718,C1162,P023,1,2024-02-04,Доставлен
O18719,C0400,P050,1,2024-09-06,Доставлен
O18720,C6845,P070,1,2024-04-30,Доставлен
O18721,C5081,P119,3,2024-07-31,Доставлен
O18722,C5477,P044,1,2024-05-24,Доставлен
O18723,C7827,P099,1,2024-06-04,Доставлен
O18724,C1822,P010,2,2024-07-01,Доставлен
O18725,C1493,P022,1,2024-09-02,Доставлен
O18726,C6757,P062,1,2024-02-21,Доставлен
O18727,C6372,P098,3,2024-05-28,Доставлен
O18728,C3990,P067,1,2024-04-26,Доставлен
O18729,C0749,P104,1,2024-06-03,Доставлен
O18730,C0412,P025,1,2024-08-28,Доставлен
O18731,C3124,P083,1,2024-04-30,Доставлен
O18732,C4322,P011,1,2024-06-07,Доставлен
O18733,C7879,P102,2,2024-09-02,Доставлен
O18734,C0227,P023,1,2024-03-12,Доставлен
O18735,C3232,P043,1,2024-07-05,Доставлен
O18736,C0016,P080,1,2024-07-02,Доставлен
O18737,C6558,P064,2,2024-01-29,Доставлен
O18738,C7777,P046,1,2024-08-23,Доставлен
O18739,C1625,P017,2,2024-09-22,Доставлен
O18740,C7518,P005,1,2024-02-21,Возврат
O18741,C1973,P051,1,2024-08-02,Доставлен
O18742,C1492,P002,1,2024-01-28,Доставлен
O18743,C3178,P044,2,2024-03-11,Доставлен
O18744,C7356,P072,1,2024-06-16,Доставлен
O18745,C0614,P066,1,2024-04-08,Доставлен
O18746,C4727,P011,1,2024-07-15,Доставлен
O18747,C5109,P104,1,2024-05-13,Доставлен
O18748,C4614,P050,1,2024-07-03,Доставлен
O18749,C2726,P032,1,2024-02-02,Доставлен
O18750,C3241,P074,1,2024-07-31,Доставлен
O18751,C5641,P026,1,2024-04-28,Доставлен
O18752,C6147,P017,1,2024-02-27,Доставлен
O18753,C1356,P060,2,2024-10-11,Доставлен
O18754,C1625,P070,1,2024-04-01,Доставлен
O18755,C6227,P080,2,2024-07-06,Доставлен
O18756,C7682,P093,2,2024-07-15,Доставлен
O18757,C7444,P090,1,2024-07-04,Доставлен
O18758,C0534,P094,2,2024-06-14,Доставлен
O18759,C6686,P056,1,2024-03-01,Возврат
O18760,C3577,P089,1,2024-06-04,Доставлен
O18761,C6204,P096,1,2024-09-23,Доставлен
O18762,C0843,P043,2,2024-02-17,Доставлен
O18763,C2273,P085,2,2024-07-11,Возврат
O18764,C2027,P095,1,2024-03-15,Доставлен
O18765,C0828,P047,1,2024-06-13,Доставлен
